"Date","Vcodio's Excellent Adventure","Inflation"
"1998-01-28",19921.93,10792.98
"1998-01-29",20073.94,10793.63
"1998-01-30",20038.3,10794.28
"1998-02-02",20290.78,10796.35
"1998-02-03",20457.99,10797.07
"1998-02-04",20534.66,10797.79
"1998-02-05",20583.59,10798.5
"1998-02-06",20714.97,10799.22
"1998-02-09",20700.52,10801.36
"1998-02-10",20891.66,10802.08
"1998-02-11",21008.24,10802.8
"1998-02-12",21007.74,10803.51
"1998-02-13",20930.59,10804.23
"1998-02-17",21025.37,10807.09
"1998-02-18",21100.46,10807.81
"1998-02-19",21057.52,10808.52
"1998-02-20",21070.83,10809.24
"1998-02-23",21122.51,10811.38
"1998-02-24",20951.81,10812.1
"1998-02-25",21185.55,10812.82
"1998-02-26",21307.09,10813.53
"1998-02-27",21434.2,10814.25
"1998-03-02",21422.25,10816.26
"1998-03-03",21394.03,10816.9
"1998-03-04",21316.96,10817.55
"1998-03-05",21031.45,10818.2
"1998-03-06",21406.08,10818.84
"1998-03-09",21433.05,10820.78
"1998-03-10",21598.32,10821.43
"1998-03-11",21691.06,10822.07
"1998-03-12",21795.11,10822.72
"1998-03-13",21906.87,10823.37
"1998-03-16",22036.29,10825.31
"1998-03-17",22060,10825.95
"1998-03-18",22048.87,10826.6
"1998-03-19",22157.83,10827.25
"1998-03-20",22265.81,10827.89
"1998-03-23",22261,10829.83
"1998-03-24",22386.51,10830.48
"1998-03-25",22352.91,10831.12
"1998-03-26",22357.67,10831.77
"1998-03-27",22316.03,10832.42
"1998-03-30",22160.62,10834.36
"1998-03-31",22307.56,10835
"1998-04-01",22448.12,10835.67
"1998-04-02",22565.69,10836.34
"1998-04-03",22665.24,10837.01
"1998-04-06",22633.46,10839.01
"1998-04-07",22462.81,10839.68
"1998-04-08",22374.59,10840.35
"1998-04-09",22624.42,10841.02
"1998-04-13",22533.16,10843.69
"1998-04-14",22748.79,10844.36
"1998-04-15",22859.79,10845.02
"1998-04-16",22651.13,10845.69
"1998-04-17",22764.42,10846.36
"1998-04-20",22785.85,10848.36
"1998-04-21",22829.84,10849.03
"1998-04-22",22846.26,10849.7
"1998-04-23",22606.73,10850.37
"1998-04-24",22486.67,10851.04
"1998-04-27",21853.44,10853.04
"1998-04-28",21915.92,10853.71
"1998-04-29",22052.53,10854.38
"1998-04-30",22491.62,10855.04
"1998-05-01",22636.48,10855.69
"1998-05-04",22715.65,10857.63
"1998-05-05",22569.75,10858.28
"1998-05-06",22473.54,10858.92
"1998-05-07",22296.85,10859.57
"1998-05-08",22403.6,10860.22
"1998-05-11",22343.2,10862.15
"1998-05-12",22447.54,10862.8
"1998-05-13",22489.62,10863.45
"1998-05-14",22413.53,10864.09
"1998-05-15",22316.4,10864.74
"1998-05-18",22187.91,10866.68
"1998-05-19",22273.88,10867.33
"1998-05-20",22449.68,10867.97
"1998-05-21",22439.79,10868.62
"1998-05-22",22394.01,10869.27
"1998-05-26",22222.43,10871.85
"1998-05-27",22011.05,10872.5
"1998-05-28",22109.11,10873.14
"1998-05-29",22107.18,10873.79
"1998-06-01",22018.41,10875.53
"1998-06-02",22037.84,10875.97
"1998-06-03",21991.6,10876.42
"1998-06-04",22091.45,10876.86
"1998-06-05",22309.12,10877.31
"1998-06-08",22360.62,10878.65
"1998-06-09",22364.33,10879.09
"1998-06-10",22269.93,10879.54
"1998-06-11",22018.71,10879.98
"1998-06-12",21914.36,10880.43
"1998-06-15",21568.31,10881.76
"1998-06-16",21705.53,10882.21
"1998-06-17",21988.12,10882.65
"1998-06-18",22053.4,10883.1
"1998-06-19",22040.42,10883.54
"1998-06-22",22018.71,10884.88
"1998-06-23",22221.78,10885.33
"1998-06-24",22339.39,10885.77
"1998-06-25",22353.55,10886.22
"1998-06-26",22376.18,10886.66
"1998-06-29",22474.06,10888
"1998-06-30",22592.99,10888.44
"1998-07-01",22820.11,10888.87
"1998-07-02",22831.3,10889.31
"1998-07-06",23023.55,10891.03
"1998-07-07",22987.43,10891.46
"1998-07-08",23050.22,10891.89
"1998-07-09",22962.05,10892.32
"1998-07-10",22913.03,10892.75
"1998-07-13",22907.96,10894.05
"1998-07-14",23054.07,10894.48
"1998-07-15",23096.48,10894.91
"1998-07-16",23194.53,10895.34
"1998-07-17",23230.13,10895.77
"1998-07-20",23294.3,10897.06
"1998-07-21",23068.31,10897.49
"1998-07-22",22850.72,10897.92
"1998-07-23",22523.59,10898.36
"1998-07-24",22462.8,10898.79
"1998-07-27",22291.26,10900.08
"1998-07-28",22034.49,10900.51
"1998-07-29",21904.11,10900.94
"1998-07-30",22181.46,10901.37
"1998-07-31",21864.71,10901.8
"1998-08-03",21672.71,10903.1
"1998-08-04",21181.38,10903.53
"1998-08-05",21137.57,10903.96
"1998-08-06",21256.26,10904.39
"1998-08-07",21439.38,10904.82
"1998-08-10",21231.95,10906.11
"1998-08-11",20844.23,10906.54
"1998-08-12",21095.81,10906.98
"1998-08-13",20938.47,10907.41
"1998-08-14",20913.99,10907.84
"1998-08-17",21022.13,10909.13
"1998-08-18",21342.06,10909.56
"1998-08-19",21314.54,10909.99
"1998-08-20",21243,10910.42
"1998-08-21",20952.46,10910.85
"1998-08-24",20947.94,10912.15
"1998-08-25",21040.28,10912.58
"1998-08-26",20701.32,10913.01
"1998-08-27",20062.45,10913.44
"1998-08-28",19790.49,10913.87
"1998-08-31",19045.72,10915.16
"1998-09-01",19386.62,10915.61
"1998-09-02",19515.45,10916.05
"1998-09-03",19392.51,10916.5
"1998-09-04",19342.1,10916.95
"1998-09-08",20030.45,10918.73
"1998-09-09",19797.27,10919.17
"1998-09-10",19551.1,10919.62
"1998-09-11",19764.15,10920.06
"1998-09-14",20076.16,10921.4
"1998-09-15",20144.42,10921.84
"1998-09-16",20289.39,10922.29
"1998-09-17",19965.31,10922.73
"1998-09-18",20032.29,10923.18
"1998-09-21",19918.07,10924.52
"1998-09-22",20022.92,10924.96
"1998-09-23",20482.18,10925.41
"1998-09-24",20287.26,10925.85
"1998-09-25",20253.38,10926.3
"1998-09-28",20289.55,10927.63
"1998-09-29",20326.23,10928.08
"1998-09-30",20098.2,10928.52
"1998-10-01",19609.83,10929.39
"1998-10-02",19728.18,10930.25
"1998-10-05",19524.28,10932.83
"1998-10-06",19478.3,10933.7
"1998-10-07",19334.77,10934.56
"1998-10-08",18703.74,10935.42
"1998-10-09",18910.25,10936.28
"1998-10-12",19301.86,10938.87
"1998-10-13",19229.17,10939.73
"1998-10-14",19520.91,10940.59
"1998-10-15",20067.03,10941.45
"1998-10-16",20471.18,10942.31
"1998-10-19",20647.27,10944.9
"1998-10-20",20760.13,10945.76
"1998-10-21",20830.86,10946.62
"1998-10-22",20942.38,10947.49
"1998-10-23",20852.83,10948.35
"1998-10-26",20946.38,10950.93
"1998-10-27",20981.69,10951.8
"1998-10-28",20916.32,10952.66
"1998-10-29",21224.47,10953.52
"1998-10-30",21393.01,10954.38
"1998-11-02",21695.28,10955.24
"1998-11-03",21693.81,10955.24
"1998-11-04",21843.87,10955.24
"1998-11-05",22047.23,10955.24
"1998-11-06",22061.65,10955.24
"1998-11-09",21916.39,10955.24
"1998-11-10",21821.95,10955.24
"1998-11-11",21818.17,10955.24
"1998-11-12",21687.64,10955.24
"1998-11-13",21766.48,10955.24
"1998-11-16",21976.89,10955.24
"1998-11-17",21929.91,10955.24
"1998-11-18",22080.38,10955.24
"1998-11-19",22258.38,10955.24
"1998-11-20",22448.42,10955.24
"1998-11-23",22701.57,10955.24
"1998-11-24",22679.6,10955.24
"1998-11-25",22768.06,10955.24
"1998-11-27",22976.34,10955.24
"1998-11-30",22690.74,10955.24
"1998-12-01",22696.95,10955.03
"1998-12-02",22708.4,10954.81
"1998-12-03",22525.13,10954.6
"1998-12-04",22744.89,10954.38
"1998-12-07",22850.58,10953.74
"1998-12-08",22865.99,10953.52
"1998-12-09",22980.04,10953.3
"1998-12-10",22775.99,10953.09
"1998-12-11",22603.5,10952.87
"1998-12-14",22282.11,10952.23
"1998-12-15",22393.77,10952.01
"1998-12-16",22441.97,10951.8
"1998-12-17",22659.43,10951.58
"1998-12-18",22800.92,10951.37
"1998-12-21",22971.02,10950.72
"1998-12-22",22852.14,10950.5
"1998-12-23",23130.46,10950.29
"1998-12-24",23072.39,10950.07
"1998-12-28",23203.67,10949.21
"1998-12-29",23479.8,10948.99
"1998-12-30",23470.15,10948.78
"1998-12-31",23661.45,10948.56
"1999-01-04",23701.51,10952.01
"1999-01-05",23811.13,10952.87
"1999-01-06",24281.79,10953.74
"1999-01-07",24185.55,10954.6
"1999-01-08",24194.53,10955.46
"1999-01-11",24084.79,10958.05
"1999-01-12",23782.77,10958.91
"1999-01-13",23615.67,10959.77
"1999-01-14",23532.91,10960.63
"1999-01-15",23848.28,10961.49
"1999-01-19",23998.83,10964.94
"1999-01-20",24029.43,10965.8
"1999-01-21",23777.58,10966.66
"1999-01-22",23631.82,10967.53
"1999-01-25",23659.01,10970.11
"1999-01-26",23878.47,10970.97
"1999-01-27",23703.13,10971.84
"1999-01-28",23907.4,10972.7
"1999-01-29",24099.94,10973.56
"1999-02-01",23966.52,10975.76
"1999-02-02",23785.24,10976.24
"1999-02-03",23820.32,10976.72
"1999-02-04",23481.29,10977.19
"1999-02-05",23241.99,10977.67
"1999-02-08",23212.75,10979.1
"1999-02-09",22845.62,10979.58
"1999-02-10",22778.34,10980.06
"1999-02-11",23221.65,10980.53
"1999-02-12",22800.26,10981.01
"1999-02-16",22901.73,10982.92
"1999-02-17",22670.13,10983.4
"1999-02-18",22719.69,10983.87
"1999-02-19",22706.09,10984.35
"1999-02-22",23102.56,10985.78
"1999-02-23",23056.46,10986.26
"1999-02-24",22775.05,10986.74
"1999-02-25",22567.82,10987.21
"1999-02-26",22516.42,10987.69
"1999-03-01",22354.67,10989.72
"1999-03-02",22285.09,10990.8
"1999-03-03",22199.15,10991.88
"1999-03-04",22328.36,10992.95
"1999-03-05",22858.56,10994.03
"1999-03-08",22945.57,10997.26
"1999-03-09",23030.7,10998.34
"1999-03-10",23189.04,10999.42
"1999-03-11",23324.08,11000.5
"1999-03-12",23368.04,11001.57
"1999-03-15",23540.47,11004.81
"1999-03-16",23579.74,11005.88
"1999-03-17",23506.81,11006.96
"1999-03-18",23642.92,11008.04
"1999-03-19",23482.62,11009.12
"1999-03-22",23330.66,11012.35
"1999-03-23",22860.59,11013.42
"1999-03-24",22902.46,11014.5
"1999-03-25",23197.57,11015.58
"1999-03-26",23054.54,11016.66
"1999-03-29",23341.05,11019.89
"1999-03-30",23315.14,11020.97
"1999-03-31",23192.44,11022.04
"1999-04-01",23261.75,11024.72
"1999-04-05",23568.83,11035.4
"1999-04-06",23694.56,11038.08
"1999-04-07",23791.1,11040.75
"1999-04-08",24101.69,11043.42
"1999-04-09",24201.11,11046.09
"1999-04-12",24356,11054.11
"1999-04-13",24339.62,11056.78
"1999-04-14",24264.58,11059.45
"1999-04-15",24200.1,11062.12
"1999-04-16",24264.08,11064.8
"1999-04-19",24062.1,11072.81
"1999-04-20",24142.79,11075.48
"1999-04-21",24466.36,11078.16
"1999-04-22",24618.17,11080.83
"1999-04-23",24684.41,11083.5
"1999-04-26",24819.46,11091.52
"1999-04-27",24956.46,11094.19
"1999-04-28",24852.33,11096.86
"1999-04-29",24874.86,11099.53
"1999-04-30",24653.13,11102.2
"1999-05-03",24858.19,11102.2
"1999-05-04",24649.22,11102.2
"1999-05-05",24783.41,11102.2
"1999-05-06",24657.69,11102.2
"1999-05-07",24731.78,11102.2
"1999-05-10",24837.88,11102.2
"1999-05-11",24896.24,11102.2
"1999-05-12",24999.75,11102.2
"1999-05-13",25160.49,11102.2
"1999-05-14",24586.14,11102.2
"1999-05-17",24459.53,11102.2
"1999-05-18",24469.01,11102.2
"1999-05-19",24675.16,11102.2
"1999-05-20",24679.72,11102.2
"1999-05-21",24706.49,11102.2
"1999-05-24",24431.5,11102.2
"1999-05-25",24144.34,11102.2
"1999-05-26",24218.48,11102.2
"1999-05-27",23948.25,11102.2
"1999-05-28",24180.16,11102.2
"1999-06-01",24058.14,11102.2
"1999-06-02",24040.32,11102.2
"1999-06-03",24057.95,11102.2
"1999-06-04",24317.33,11102.2
"1999-06-07",24515.81,11102.2
"1999-06-08",24390.78,11102.2
"1999-06-09",24436.68,11102.2
"1999-06-10",24271.35,11102.2
"1999-06-11",24137.99,11102.2
"1999-06-14",24034.75,11102.2
"1999-06-15",24086.52,11102.2
"1999-06-16",24442.85,11102.2
"1999-06-17",24766.46,11102.2
"1999-06-18",24821.47,11102.2
"1999-06-21",24909.35,11102.2
"1999-06-22",24737.07,11102.2
"1999-06-23",24605.29,11102.2
"1999-06-24",24374.8,11102.2
"1999-06-25",24405.76,11102.2
"1999-06-28",24696.33,11102.2
"1999-06-29",24973.15,11102.2
"1999-06-30",25329.28,11102.2
"1999-07-01",25429.85,11103.28
"1999-07-02",25611.07,11104.36
"1999-07-06",25598.8,11108.67
"1999-07-07",25527.69,11109.75
"1999-07-08",25606.05,11110.82
"1999-07-09",25728.2,11111.9
"1999-07-12",25840.8,11115.13
"1999-07-13",25785.28,11116.21
"1999-07-14",25893.68,11117.29
"1999-07-15",26125.11,11118.37
"1999-07-16",26166.34,11119.44
"1999-07-19",26075.72,11122.68
"1999-07-20",25737.8,11123.75
"1999-07-21",25750.96,11124.83
"1999-07-22",25398.6,11125.91
"1999-07-23",25191.76,11126.99
"1999-07-26",25012.55,11130.22
"1999-07-27",25219.38,11131.29
"1999-07-28",25303.18,11132.37
"1999-07-29",24973.06,11133.45
"1999-07-30",24929.57,11134.53
"1999-08-02",24827.99,11137.33
"1999-08-03",24649.73,11138.19
"1999-08-04",24482.18,11139.05
"1999-08-05",24528.21,11139.91
"1999-08-06",24227.02,11140.78
"1999-08-09",24059.8,11143.36
"1999-08-10",23815.64,11144.22
"1999-08-11",24070.53,11145.09
"1999-08-12",24205.49,11145.95
"1999-08-13",24658.71,11146.81
"1999-08-16",24752.44,11149.4
"1999-08-17",24959.52,11150.26
"1999-08-18",24916.48,11151.12
"1999-08-19",24825.41,11151.98
"1999-08-20",25094.86,11152.84
"1999-08-23",25389.41,11155.43
"1999-08-24",25411.1,11156.29
"1999-08-25",25678.86,11157.15
"1999-08-26",25461.38,11158.01
"1999-08-27",25201.61,11158.88
"1999-08-30",24813.01,11161.46
"1999-08-31",24744.27,11162.32
"1999-09-01",24952.61,11164.11
"1999-09-02",24704.55,11165.89
"1999-09-03",25287.04,11167.67
"1999-09-07",25216.61,11174.79
"1999-09-08",25131.72,11176.58
"1999-09-09",25241.67,11178.36
"1999-09-10",25358.8,11180.14
"1999-09-13",25263.85,11185.48
"1999-09-14",25102.45,11187.26
"1999-09-15",24917.3,11189.04
"1999-09-16",24823,11190.83
"1999-09-17",25035.35,11192.61
"1999-09-20",25009.1,11197.95
"1999-09-21",24699.6,11199.73
"1999-09-22",24657.49,11201.51
"1999-09-23",24373.2,11203.3
"1999-09-24",24331.68,11205.08
"1999-09-27",24321.93,11210.42
"1999-09-28",24217.92,11212.2
"1999-09-29",24047.37,11213.98
"1999-09-30",24368.34,11215.76
"1999-10-01",24236.77,11216.41
"1999-10-04",24525.21,11218.35
"1999-10-05",24407.97,11219
"1999-10-06",24665.36,11219.64
"1999-10-07",24626.01,11220.29
"1999-10-08",24716.87,11220.94
"1999-10-11",24790.62,11222.88
"1999-10-12",24501.86,11223.52
"1999-10-13",24038.25,11224.17
"1999-10-14",23978.33,11224.82
"1999-10-15",23646.66,11225.46
"1999-10-18",23450.31,11227.4
"1999-10-19",23529.32,11228.05
"1999-10-20",23837.48,11228.69
"1999-10-21",23745.95,11229.34
"1999-10-22",23978.4,11229.99
"1999-10-25",23916.21,11231.93
"1999-10-26",23775.83,11232.57
"1999-10-27",23913.28,11233.22
"1999-10-28",24487.91,11233.87
"1999-10-29",24987.53,11234.51
"1999-11-01",24913.02,11236.03
"1999-11-02",24952.24,11236.25
"1999-11-03",25109.27,11236.47
"1999-11-04",25302.19,11236.7
"1999-11-05",25440.42,11236.92
"1999-11-08",25496.05,11237.59
"1999-11-09",25440.03,11237.81
"1999-11-10",25570.34,11238.03
"1999-11-11",25617.12,11238.25
"1999-11-12",25845.14,11238.48
"1999-11-15",25897,11239.14
"1999-11-16",26148.89,11239.37
"1999-11-17",26065.14,11239.59
"1999-11-18",26233.64,11239.81
"1999-11-19",26195.63,11240.04
"1999-11-22",26146.9,11240.7
"1999-11-23",25936.62,11240.93
"1999-11-24",25966.23,11241.15
"1999-11-26",26086.51,11241.59
"1999-11-29",25881.04,11242.26
"1999-11-30",25637.34,11242.48
"1999-12-01",25726.16,11242.48
"1999-12-02",25907.12,11242.48
"1999-12-03",26257.35,11242.48
"1999-12-06",26291.87,11242.48
"1999-12-07",26276.13,11242.48
"1999-12-08",26217.02,11242.48
"1999-12-09",26253.54,11242.48
"1999-12-10",26432.63,11242.48
"1999-12-13",26386.16,11242.48
"1999-12-14",25983.38,11242.48
"1999-12-15",25928.64,11242.48
"1999-12-16",26031.66,11242.48
"1999-12-17",26106.96,11242.48
"1999-12-20",26054,11242.48
"1999-12-21",26250.84,11242.48
"1999-12-22",26371.47,11242.48
"1999-12-23",26670.47,11242.48
"1999-12-27",26699.41,11242.48
"1999-12-28",26748.67,11242.48
"1999-12-29",26979.81,11242.48
"1999-12-30",27086.43,11242.48
"1999-12-31",27206.31,11242.48
"2000-01-03",26909.57,11245.72
"2000-01-04",26265.62,11246.79
"2000-01-05",25953.08,11247.87
"2000-01-06",25951.3,11248.95
"2000-01-07",26544.22,11250.03
"2000-01-10",26857.27,11253.26
"2000-01-11",26471.06,11254.34
"2000-01-12",26311.85,11255.41
"2000-01-13",26727.16,11256.49
"2000-01-14",26944.97,11257.57
"2000-01-18",26882.12,11261.88
"2000-01-19",26943.67,11262.96
"2000-01-20",26910.57,11264.03
"2000-01-21",26959.63,11265.11
"2000-01-24",26616.09,11268.34
"2000-01-25",26608.58,11269.42
"2000-01-26",26658.79,11270.5
"2000-01-27",26671.21,11271.58
"2000-01-28",26258.47,11272.65
"2000-01-31",26233.64,11275.89
"2000-02-01",26540.84,11278.19
"2000-02-02",26835.21,11280.49
"2000-02-03",27466.03,11282.8
"2000-02-04",27412.57,11285.1
"2000-02-07",27270.93,11292.01
"2000-02-08",27728.3,11294.31
"2000-02-09",27327.68,11296.62
"2000-02-10",27364.98,11298.92
"2000-02-11",27174.33,11301.22
"2000-02-14",27288.84,11308.13
"2000-02-15",27225.66,11310.44
"2000-02-16",27192.67,11312.74
"2000-02-17",27435.39,11315.04
"2000-02-18",27100.22,11317.35
"2000-02-22",27176.96,11326.56
"2000-02-23",27314.64,11328.86
"2000-02-24",27332.53,11331.17
"2000-02-25",27150.22,11333.47
"2000-02-28",27213.69,11340.38
"2000-02-29",27681.17,11342.69
"2000-03-01",28017.92,11345.7
"2000-03-02",28136.03,11348.72
"2000-03-03",28558.35,11351.74
"2000-03-06",28420.51,11360.79
"2000-03-07",28069.69,11363.8
"2000-03-08",28054.97,11366.82
"2000-03-09",28569.76,11369.84
"2000-03-10",28490.54,11372.85
"2000-03-13",28129.75,11381.9
"2000-03-14",27803.74,11384.92
"2000-03-15",27865.68,11387.94
"2000-03-16",28705.61,11390.95
"2000-03-17",28946.33,11393.97
"2000-03-20",28683.12,11403.02
"2000-03-21",29037.58,11406.04
"2000-03-22",29261.98,11409.05
"2000-03-23",29631.68,11412.07
"2000-03-24",29597.1,11415.09
"2000-03-27",29592.85,11424.14
"2000-03-28",29365.65,11427.16
"2000-03-29",29140.05,11430.17
"2000-03-30",28901.87,11433.19
"2000-03-31",29286.76,11436.21
"2000-04-03",28910.13,11436.87
"2000-04-04",28683.82,11437.1
"2000-04-05",28593.21,11437.32
"2000-04-06",28960.35,11437.54
"2000-04-07",29464.22,11437.76
"2000-04-10",29103.61,11438.43
"2000-04-11",28725.62,11438.66
"2000-04-12",28126.53,11438.88
"2000-04-13",27799.1,11439.1
"2000-04-14",26530.05,11439.32
"2000-04-17",26458.2,11439.99
"2000-04-18",27239.12,11440.21
"2000-04-19",27301.14,11440.44
"2000-04-20",27401.57,11440.66
"2000-04-24",27147.48,11441.55
"2000-04-25",27638.41,11441.77
"2000-04-26",27490.66,11442
"2000-04-27",27456.59,11442.22
"2000-04-28",27615.48,11442.44
"2000-05-01",27898.23,11443.32
"2000-05-02",27532.1,11443.75
"2000-05-03",26880.35,11444.18
"2000-05-04",26819.02,11444.61
"2000-05-05",27092.18,11445.04
"2000-05-08",26803.25,11446.33
"2000-05-09",26606.77,11446.76
"2000-05-10",26165.39,11447.2
"2000-05-11",26521.12,11447.63
"2000-05-12",26733.63,11448.06
"2000-05-15",27099.52,11449.35
"2000-05-16",27443.13,11449.78
"2000-05-17",27001.01,11450.21
"2000-05-18",26718.48,11450.64
"2000-05-19",26252.36,11451.07
"2000-05-22",26066.88,11452.37
"2000-05-23",25791.82,11452.8
"2000-05-24",25837.13,11453.23
"2000-05-25",25873,11453.66
"2000-05-26",25957.53,11454.09
"2000-05-30",26668.08,11455.81
"2000-05-31",26711.85,11456.25
"2000-06-01",27309.88,11458.25
"2000-06-02",28060.59,11460.25
"2000-06-05",28061.84,11466.27
"2000-06-06",28022.93,11468.27
"2000-06-07",28215.68,11470.27
"2000-06-08",28103,11472.28
"2000-06-09",28139.71,11474.28
"2000-06-12",28023.9,11480.29
"2000-06-13",28153.7,11482.3
"2000-06-14",28220.99,11484.3
"2000-06-15",28153,11486.31
"2000-06-16",28164.85,11488.31
"2000-06-19",28423.01,11494.32
"2000-06-20",28392.04,11496.33
"2000-06-21",28291.94,11498.33
"2000-06-22",27889.76,11500.33
"2000-06-23",27609.36,11502.34
"2000-06-26",27836.25,11508.35
"2000-06-27",27865.13,11510.35
"2000-06-28",28060.17,11512.36
"2000-06-29",28069.42,11514.36
"2000-06-30",28251.58,11516.37
"2000-07-03",28558.85,11518.95
"2000-07-05",28259.85,11520.68
"2000-07-06",28313.44,11521.54
"2000-07-07",28660.83,11522.4
"2000-07-10",28710.57,11524.99
"2000-07-11",28733.47,11525.85
"2000-07-12",28959.85,11526.71
"2000-07-13",29104.15,11527.57
"2000-07-14",29175.13,11528.43
"2000-07-17",29129.66,11531.02
"2000-07-18",28841.2,11531.88
"2000-07-19",28573.02,11532.74
"2000-07-20",29006.01,11533.6
"2000-07-21",28753.33,11534.47
"2000-07-24",28415.78,11537.05
"2000-07-25",28509.57,11537.91
"2000-07-26",28331.79,11538.78
"2000-07-27",28114.5,11539.64
"2000-07-28",27575.82,11540.5
"2000-07-31",27796.57,11543.09
"2000-08-01",27927.73,11543.09
"2000-08-02",27904.98,11543.09
"2000-08-03",27981.81,11543.09
"2000-08-04",28220.05,11543.09
"2000-08-07",28411.13,11543.09
"2000-08-08",28452.79,11543.09
"2000-08-09",28446.64,11543.09
"2000-08-10",28402.33,11543.09
"2000-08-11",28531.32,11543.09
"2000-08-14",28840.93,11543.09
"2000-08-15",28782.7,11543.09
"2000-08-16",28801.26,11543.09
"2000-08-17",28994.43,11543.09
"2000-08-18",28984.27,11543.09
"2000-08-21",28989.17,11543.09
"2000-08-22",29002.81,11543.09
"2000-08-23",29136.8,11543.09
"2000-08-24",29271.94,11543.09
"2000-08-25",29325.49,11543.09
"2000-08-28",29317.26,11543.09
"2000-08-29",29246.65,11543.09
"2000-08-30",29203.48,11543.09
"2000-08-31",29540.45,11543.09
"2000-09-01",29747.46,11545.09
"2000-09-05",29512.85,11553.11
"2000-09-06",29207.87,11555.11
"2000-09-07",29326.48,11557.11
"2000-09-08",29148.61,11559.12
"2000-09-11",28947.62,11565.13
"2000-09-12",28768.6,11567.13
"2000-09-13",28843.36,11569.14
"2000-09-14",28758.94,11571.14
"2000-09-15",28378.64,11573.15
"2000-09-18",27828.02,11579.16
"2000-09-19",28094.37,11581.16
"2000-09-20",27937.88,11583.17
"2000-09-21",27860.18,11585.17
"2000-09-22",27936.16,11587.17
"2000-09-25",27896.84,11593.19
"2000-09-26",27779.24,11595.19
"2000-09-27",27665.42,11597.19
"2000-09-28",28119.03,11599.2
"2000-09-29",28034.64,11601.2
"2000-10-02",27815.75,11604.5
"2000-10-03",27607.14,11605.15
"2000-10-04",27636.32,11605.79
"2000-10-05",27642.59,11606.44
"2000-10-06",27344.16,11607.09
"2000-10-09",27180.99,11609.02
"2000-10-10",26955.67,11609.67
"2000-10-11",26578.59,11610.32
"2000-10-12",26089.47,11610.96
