"Date","Three Fund Portfolio","Inflation"
"1984-06-06",31924.51,27442.97
"1984-06-07",31878.25,27445.62
"1984-06-08",31887.2,27448.28
"1984-06-11",31598.73,27456.23
"1984-06-12",31644.1,27458.89
"1984-06-13",31655.21,27461.54
"1984-06-14",31430.14,27464.19
"1984-06-15",31323.46,27466.84
"1984-06-18",31517.36,27474.8
"1984-06-19",31630.99,27477.45
"1984-06-20",31764.8,27480.11
"1984-06-21",31792.25,27482.76
"1984-06-22",31863.45,27485.41
"1984-06-25",31832.67,27493.37
"1984-06-26",31657.86,27496.02
"1984-06-27",31513.26,27498.67
"1984-06-28",31554.04,27501.33
"1984-06-29",31572.44,27503.98
"1984-07-02",31526.61,27513.48
"1984-07-03",31641.57,27516.9
"1984-07-05",31595.15,27523.74
"1984-07-06",31574.8,27527.17
"1984-07-09",31861.12,27537.43
"1984-07-10",31656.94,27540.86
"1984-07-11",31214.96,27544.28
"1984-07-12",31286.97,27547.7
"1984-07-13",31417.37,27551.13
"1984-07-16",31499.49,27561.39
"1984-07-17",31579.63,27564.82
"1984-07-18",31514.15,27568.24
"1984-07-19",31415.28,27571.66
"1984-07-20",31158.29,27575.08
"1984-07-23",30945.01,27585.35
"1984-07-24",30754.97,27588.77
"1984-07-25",30988.4,27592.2
"1984-07-26",31171.12,27595.62
"1984-07-27",31304.65,27599.04
"1984-07-30",31136.97,27609.31
"1984-07-31",31216.25,27612.73
"1984-08-01",31751.6,27616.15
"1984-08-02",32323.1,27619.58
"1984-08-03",33157.37,27623
"1984-08-06",33190.56,27633.27
"1984-08-07",33153.6,27636.69
"1984-08-08",33115.58,27640.11
"1984-08-09",33621.3,27643.54
"1984-08-10",33665.6,27646.96
"1984-08-13",33667.51,27657.23
"1984-08-14",33597.32,27660.65
"1984-08-15",33546.67,27664.07
"1984-08-16",33673.88,27667.49
"1984-08-17",33788.36,27670.92
"1984-08-20",33941.41,27681.18
"1984-08-21",34185.73,27684.61
"1984-08-22",34004.2,27688.03
"1984-08-23",34096.43,27691.45
"1984-08-24",34214.76,27694.87
"1984-08-27",33988.5,27705.14
"1984-08-28",34136.36,27708.57
"1984-08-29",34093.93,27711.99
"1984-08-30",34089.69,27715.41
"1984-08-31",34056.91,27718.83
"1984-09-04",33795.33,27736.52
"1984-09-05",33695.76,27740.94
"1984-09-06",33977.14,27745.36
"1984-09-07",33913.3,27749.78
"1984-09-10",33793.99,27763.04
"1984-09-11",33688.89,27767.46
"1984-09-12",33656.72,27771.88
"1984-09-13",34050.6,27776.3
"1984-09-14",34277.35,27780.73
"1984-09-17",34347.84,27793.99
"1984-09-18",34244.3,27798.41
"1984-09-19",34241.16,27802.83
"1984-09-20",34201.6,27807.25
"1984-09-21",34010.4,27811.67
"1984-09-24",34007.06,27824.93
"1984-09-25",34039.43,27829.35
"1984-09-26",34168.17,27833.78
"1984-09-27",34429.16,27838.2
"1984-09-28",34204.57,27842.62
"1984-10-01",34036.31,27854.03
"1984-10-02",33888.24,27856.59
"1984-10-03",33701.01,27859.16
"1984-10-04",33741.77,27861.73
"1984-10-05",33876.31,27864.29
"1984-10-08",33637.56,27871.99
"1984-10-09",33625.49,27874.56
"1984-10-10",33745.15,27877.13
"1984-10-11",33888.24,27879.7
"1984-10-12",34025.3,27882.26
"1984-10-15",34257.39,27889.96
"1984-10-16",34133.52,27892.53
"1984-10-17",34222.84,27895.1
"1984-10-18",34848.2,27897.66
"1984-10-19",34966.05,27900.23
"1984-10-22",34984.04,27907.93
"1984-10-23",34896.73,27910.5
"1984-10-24",34856.46,27913.07
"1984-10-25",34612.59,27915.63
"1984-10-26",34378.42,27918.2
"1984-10-29",34394.82,27925.9
"1984-10-30",34868.17,27928.47
"1984-10-31",34807.46,27931.03
"1984-11-01",35123.84,27931.03
"1984-11-02",35061.39,27931.03
"1984-11-05",35263.9,27931.03
"1984-11-06",35500.21,27931.03
"1984-11-07",35187.64,27931.03
"1984-11-08",34976.59,27931.03
"1984-11-09",34939.64,27931.03
"1984-11-12",34951.51,27931.03
"1984-11-13",34704.2,27931.03
"1984-11-14",34685.28,27931.03
"1984-11-15",34796.44,27931.03
"1984-11-16",34579.67,27931.03
"1984-11-19",34557.96,27931.03
"1984-11-20",34721.43,27931.03
"1984-11-21",34904.53,27931.03
"1984-11-23",35423.45,27931.03
"1984-11-26",35131.23,27931.03
"1984-11-27",35139.67,27931.03
"1984-11-28",34951.34,27931.03
"1984-11-29",34705.25,27931.03
"1984-11-30",34594.91,27931.03
"1984-12-03",34486.36,27931.03
"1984-12-04",34654.28,27931.03
"1984-12-05",34437.26,27931.03
"1984-12-06",34464.86,27931.03
"1984-12-07",34321.79,27931.03
"1984-12-10",34420.03,27931.03
"1984-12-11",34487.24,27931.03
"1984-12-12",34421.26,27931.03
"1984-12-13",34265.08,27931.03
"1984-12-14",34563.53,27931.03
"1984-12-17",34717.82,27931.03
"1984-12-18",35553.76,27931.03
"1984-12-19",35506.14,27931.03
"1984-12-20",35359.86,27931.03
"1984-12-21",35209.4,27931.03
"1984-12-24",35398.56,27931.03
"1984-12-26",35290.46,27931.03
"1984-12-27",35205.5,27931.03
"1984-12-28",35191.4,27931.03
"1984-12-31",35281.63,27931.03
"1985-01-02",34925.99,27934.46
"1985-01-03",34974.35,27936.17
"1985-01-04",34860.55,27937.88
"1985-01-07",35055.42,27943.01
"1985-01-08",35092.74,27944.72
"1985-01-09",35293.93,27946.44
"1985-01-10",35646.24,27948.15
"1985-01-11",35520.67,27949.86
"1985-01-14",35883.2,27954.99
"1985-01-15",35895.7,27956.7
"1985-01-16",35891.88,27958.42
"1985-01-17",35851.22,27960.13
"1985-01-18",36096.53,27961.84
"1985-01-21",36692.74,27966.97
"1985-01-22",36934.89,27968.68
"1985-01-23",37282.12,27970.39
"1985-01-24",37202.85,27972.11
"1985-01-25",37339.34,27973.82
"1985-01-28",37307.93,27978.95
"1985-01-29",37519.92,27980.66
"1985-01-30",37551.79,27982.37
"1985-01-31",37586.86,27984.08
"1985-02-01",37332.41,27988.82
"1985-02-04",37517.72,28003.03
"1985-02-05",37568.98,28007.77
"1985-02-06",37546.84,28012.5
"1985-02-07",37778.32,28017.24
"1985-02-08",37920.27,28021.98
"1985-02-11",37612.89,28036.19
"1985-02-12",37734.52,28040.92
"1985-02-13",38104.4,28045.66
"1985-02-14",37998.87,28050.4
"1985-02-15",37631.55,28055.13
"1985-02-19",37638.29,28074.08
"1985-02-20",37717.54,28078.82
"1985-02-21",37505.25,28083.55
"1985-02-22",37362.07,28088.29
"1985-02-25",37330.31,28102.5
"1985-02-26",37606.99,28107.24
"1985-02-27",37427.35,28111.97
"1985-02-28",37553.57,28116.71
"1985-03-01",37980.56,28120.13
"1985-03-04",37907.66,28130.4
"1985-03-05",37982.07,28133.82
"1985-03-06",37743.12,28137.25
"1985-03-07",37551.26,28140.67
"1985-03-08",37673.58,28144.09
"1985-03-11",37708,28154.36
"1985-03-12",37933.35,28157.78
"1985-03-13",37663.9,28161.2
"1985-03-14",37547.68,28164.63
"1985-03-15",37404.54,28168.05
"1985-03-18",37387.6,28178.32
"1985-03-19",37887.63,28181.74
"1985-03-20",37965.64,28185.16
"1985-03-21",37938.9,28188.59
"1985-03-22",37982.94,28192.01
"1985-03-25",37780.23,28202.28
"1985-03-26",37907,28205.7
"1985-03-27",37935.29,28209.12
"1985-03-28",37982,28212.54
"1985-03-29",38245.86,28215.97
"1985-04-01",38238.01,28227.23
"1985-04-02",38087.63,28231.65
"1985-04-03",37784.27,28236.07
"1985-04-04",37744.42,28240.5
"1985-04-08",37529.36,28258.18
"1985-04-09",37642.38,28262.6
"1985-04-10",37922.66,28267.02
"1985-04-11",38033.17,28271.44
"1985-04-12",38109.04,28275.86
"1985-04-15",38209.01,28289.12
"1985-04-16",38260.81,28293.55
"1985-04-17",38263.42,28297.97
"1985-04-18",38293.03,28302.39
"1985-04-19",38458.41,28306.81
"1985-04-22",38411.38,28320.07
"1985-04-23",38589.75,28324.49
"1985-04-24",38553.52,28328.91
"1985-04-25",38764.6,28333.33
"1985-04-26",38653.24,28337.75
"1985-04-29",38290.58,28351.02
"1985-04-30",38333.4,28355.44
"1985-05-01",38203.84,28358.86
"1985-05-02",38258.82,28362.28
"1985-05-03",38424.52,28365.71
"1985-05-06",38409.84,28375.97
"1985-05-07",38576.46,28379.4
"1985-05-08",38532.5,28382.82
"1985-05-09",38823.92,28386.24
"1985-05-10",39294.13,28389.66
"1985-05-13",39416.32,28399.93
"1985-05-14",39334.14,28403.35
"1985-05-15",39418.45,28406.78
"1985-05-16",39721.21,28410.2
"1985-05-17",40044.09,28413.62
"1985-05-20",40594.38,28423.89
"1985-05-21",40510.57,28427.31
"1985-05-22",40176.83,28430.74
"1985-05-23",40003.2,28434.16
"1985-05-24",40135.66,28437.58
"1985-05-28",40233.3,28451.27
"1985-05-29",40214.43,28454.69
"1985-05-30",40312.65,28458.12
"1985-05-31",40658.51,28461.54
"1985-06-03",40811.43,28469.5
"1985-06-04",41054.83,28472.15
"1985-06-05",41192.51,28474.8
"1985-06-06",41244.24,28477.45
"1985-06-07",40908.78,28480.11
"1985-06-10",40860.36,28488.06
"1985-06-11",40770.63,28490.72
"1985-06-12",40532.54,28493.37
"1985-06-13",40174.3,28496.02
"1985-06-14",40552.45,28498.67
"1985-06-17",40417.28,28506.63
"1985-06-18",40632.36,28509.28
"1985-06-19",40622.28,28511.94
"1985-06-20",40530.61,28514.59
"1985-06-21",40835.25,28517.24
"1985-06-24",40819.46,28525.2
"1985-06-25",40956.97,28527.85
"1985-06-26",40994.47,28530.5
"1985-06-27",41318.09,28533.16
"1985-06-28",41424.53,28535.81
"1985-07-01",41503.83,28542.83
"1985-07-02",41522.65,28544.54
"1985-07-03",41586.12,28546.25
"1985-07-05",41989.21,28549.67
"1985-07-08",41870.96,28554.8
"1985-07-09",41757.34,28556.52
"1985-07-10",42002.02,28558.23
"1985-07-11",42052.68,28559.94
"1985-07-12",42084.5,28561.65
"1985-07-15",41973.63,28566.78
"1985-07-16",42282.75,28568.49
"1985-07-17",42492.69,28570.21
"1985-07-18",42292.65,28571.92
"1985-07-19",42447.38,28573.63
"1985-07-22",42186.81,28578.76
"1985-07-23",41946.08,28580.47
"1985-07-24",41874.45,28582.19
"1985-07-25",41846.11,28583.9
"1985-07-26",41814.4,28585.61
"1985-07-29",41394.19,28590.74
"1985-07-30",41404.21,28592.45
"1985-07-31",41680.64,28594.16
"1985-08-01",41916.56,28595.88
"1985-08-02",41699.18,28597.59
"1985-08-05",41610.26,28602.72
"1985-08-06",41260.67,28604.43
"1985-08-07",41247.61,28606.14
"1985-08-08",41538.55,28607.85
"1985-08-09",41537.78,28609.57
"1985-08-12",41471.82,28614.7
"1985-08-13",41378.69,28616.41
"1985-08-14",41434.26,28618.12
"1985-08-15",41507.14,28619.83
"1985-08-16",41410.81,28621.55
"1985-08-19",41569.35,28626.68
"1985-08-20",41832.15,28628.39
"1985-08-21",42007.04,28630.1
"1985-08-22",41770.26,28631.81
"1985-08-23",41771.16,28633.52
"1985-08-26",41746.74,28638.66
"1985-08-27",41957.01,28640.37
"1985-08-28",42096.77,28642.08
"1985-08-29",42178.05,28643.79
"1985-08-30",42026.4,28645.5
"1985-09-03",41996.45,28655.17
"1985-09-04",42008.29,28657.82
"1985-09-05",41893.01,28660.48
"1985-09-06",41909.61,28663.13
"1985-09-09",41952.55,28671.09
"1985-09-10",41877.93,28673.74
"1985-09-11",41525.8,28676.39
"1985-09-12",41330.29,28679.05
"1985-09-13",41298.94,28681.7
"1985-09-16",41301.13,28689.66
"1985-09-17",41042.84,28692.31
"1985-09-18",41154.27,28694.96
"1985-09-19",41460.81,28697.61
"1985-09-20",41441.81,28700.27
"1985-09-23",41706.7,28708.22
"1985-09-24",41592.09,28710.88
"1985-09-25",41376.95,28713.53
"1985-09-26",41401.11,28716.18
"1985-09-30",41475.06,28726.79
"1985-10-01",41894.92,28730.21
"1985-10-02",41840.76,28733.64
"1985-10-03",41898.9,28737.06
"1985-10-04",41761.12,28740.48
"1985-10-07",41476.64,28750.75
"1985-10-08",41458.68,28754.17
"1985-10-09",41603.15,28757.59
"1985-10-10",41698.91,28761.02
"1985-10-11",41992.16,28764.44
"1985-10-14",42357.32,28774.71
"1985-10-15",42449.01,28778.13
"1985-10-16",42741.02,28781.55
"1985-10-17",42807.23,28784.97
"1985-10-18",42738.32,28788.4
"1985-10-21",42773.69,28798.67
"1985-10-22",43012.36,28802.09
"1985-10-23",43140.62,28805.51
"1985-10-24",43084,28808.93
"1985-10-25",42965.78,28812.36
"1985-10-28",42960.99,28822.62
"1985-10-29",43382.13,28826.05
"1985-10-30",43569.72,28829.47
"1985-10-31",43424.41,28832.89
"1985-11-01",43748.28,28835.54
"1985-11-04",43777.75,28843.5
"1985-11-05",43964.61,28846.15
"1985-11-06",43985.67,28848.81
"1985-11-07",44073.98,28851.46
"1985-11-08",44330.92,28854.11
"1985-11-11",44785.77,28862.07
"1985-11-12",45016.79,28864.72
"1985-11-13",44777.3,28867.37
"1985-11-14",45027.17,28870.03
"1985-11-15",44980.05,28872.68
"1985-11-18",45140.91,28880.64
"1985-11-19",45217.68,28883.29
"1985-11-20",45220.79,28885.94
"1985-11-21",45644.53,28888.59
"1985-11-22",45677.92,28891.25
"1985-11-25",45466.15,28899.2
"1985-11-26",45528.96,28901.86
"1985-11-27",45888.96,28904.51
"1985-11-29",46016.8,28909.81
"1985-12-02",45736.28,28917.6
"1985-12-03",45820.8,28920.17
"1985-12-04",46361.96,28922.73
"1985-12-05",46430.59,28925.3
"1985-12-06",46342.31,28927.87
"1985-12-09",46601.47,28935.57
"1985-12-10",46763.48,28938.14
"1985-12-11",47181.37,28940.7
"1985-12-12",47228.03,28943.27
"1985-12-13",47716.87,28945.84
"1985-12-16",48121.05,28953.54
"1985-12-17",47958.67,28956.11
"1985-12-18",47768.81,28958.67
"1985-12-19",47837.09,28961.24
"1985-12-20",48019.84,28963.81
"1985-12-23",47657.93,28971.51
"1985-12-24",47515.07,28974.07
"1985-12-26",47669.4,28979.21
"1985-12-27",47888.38,28981.77
"1985-12-30",48083.84,28989.48
"1985-12-31",48243.85,28992.04
"1986-01-02",48104.62,28997.18
"1986-01-03",48271.63,28999.74
"1986-01-06",48203.05,29007.44
"1986-01-07",48764.52,29010.01
"1986-01-08",47955.7,29012.58
"1986-01-09",47444.69,29015.15
"1986-01-10",47334.5,29017.71
"1986-01-13",47417.93,29025.41
"1986-01-14",47530.43,29027.98
"1986-01-15",47875.06,29030.55
"1986-01-16",48048.94,29033.11
"1986-01-17",48041,29035.68
"1986-01-20",48031.5,29043.38
"1986-01-21",47831.84,29045.95
"1986-01-22",47495.88,29048.52
"1986-01-23",47617.8,29051.08
"1986-01-24",47867.63,29053.65
"1986-01-27",48059.23,29061.35
"1986-01-28",48507.87,29063.92
"1986-01-29",48612.1,29066.48
"1986-01-30",48493.24,29069.05
"1986-01-31",48864.81,29071.62
"1986-02-03",49221.45,29063.09
"1986-02-04",49247,29060.25
"1986-02-05",49261.71,29057.41
"1986-02-06",49454.32,29054.57
"1986-02-07",49550.85,29051.72
"1986-02-10",49925.5,29043.2
"1986-02-11",50091.38,29040.36
"1986-02-12",50203.09,29037.51
"1986-02-13",50425.85,29034.67
"1986-02-14",50939.12,29031.83
"1986-02-18",51328.58,29020.46
"1986-02-19",50921.94,29017.62
"1986-02-20",51261.65,29014.78
"1986-02-21",51845.31,29011.94
"1986-02-24",52056.24,29003.41
"1986-02-25",52120.24,29000.57
"1986-02-26",52291.62,28997.73
"1986-02-27",53126.98,28994.88
"1986-02-28",53333.68,28992.04
"1986-03-03",53356.31,28979.21
"1986-03-04",53425.4,28974.93
"1986-03-05",53162.26,28970.65
"1986-03-06",53318.34,28966.37
"1986-03-07",53600.93,28962.09
"1986-03-10",54018.91,28949.26
"1986-03-11",54922.24,28944.98
"1986-03-12",55231.03,28940.7
"1986-03-13",55248.64,28936.43
"1986-03-14",55870.97,28932.15
"1986-03-17",55528.32,28919.31
"1986-03-18",55765.13,28915.03
"1986-03-19",55728.85,28910.76
"1986-03-20",56042.72,28906.48
"1986-03-21",55651.05,28902.2
"1986-03-24",56011.79,28889.36
"1986-03-25",56016.16,28885.09
"1986-03-26",56606.87,28880.81
"1986-03-27",57281.17,28876.53
"1986-03-31",57665.26,28859.42
"1986-04-01",57109.68,28857.65
"1986-04-02",57192.7,28855.88
"1986-04-03",56902.86,28854.11
"1986-04-04",56308.93,28852.34
"1986-04-07",56331.96,28847.04
"1986-04-08",57315.89,28845.27
"1986-04-09",57529.69,28843.5
"1986-04-10",57815.74,28841.73
"1986-04-11",57726.75,28839.96
"1986-04-14",58073.51,28834.66
"1986-04-15",57990.9,28832.89
"1986-04-16",59023.48,28831.12
"1986-04-17",59265.07,28829.35
"1986-04-18",59329.33,28827.59
"1986-04-21",59696.82,28822.28
"1986-04-22",59160.21,28820.51
"1986-04-23",58745.14,28818.74
"1986-04-24",58847.27,28816.98
"1986-04-25",58895.47,28815.21
"1986-04-28",59069.54,28809.9
"1986-04-29",58935.41,28808.13
"1986-04-30",58163.53,28806.37
"1986-05-01",57965.81,28808.93
"1986-05-02",57968.85,28811.5
"1986-05-05",58498.98,28819.2
"1986-05-06",58423.55,28821.77
"1986-05-07",58346.61,28824.33
"1986-05-08",58694.44,28826.9
"1986-05-09",58691.77,28829.47
"1986-05-12",58310.58,28837.17
"1986-05-13",58131.37,28839.74
"1986-05-14",58229.28,28842.3
"1986-05-15",57361.22,28844.87
"1986-05-16",56975.62,28847.44
"1986-05-19",56835.31,28855.14
"1986-05-20",57357.73,28857.71
"1986-05-21",57248.11,28860.27
"1986-05-22",57959.74,28862.84
"1986-05-23",58334.84,28865.41
"1986-05-27",59056.99,28875.67
"1986-05-28",59242.31,28878.24
"1986-05-29",59188.86,28880.81
"1986-05-30",58966.78,28883.37
"1986-06-02",58325.22,28896.55
"1986-06-03",58625.1,28901.86
"1986-06-04",58387.18,28907.16
"1986-06-05",58648.62,28912.47
"1986-06-06",59021.13,28917.77
"1986-06-09",57891.56,28933.69
"1986-06-10",57892.64,28938.99
"1986-06-11",58289.92,28944.3
"1986-06-12",58358.21,28949.6
"1986-06-13",59432.39,28954.91
"1986-06-16",59605.07,28970.82
"1986-06-17",59386.61,28976.13
"1986-06-18",59564.08,28981.43
"1986-06-19",59290.39,28986.74
"1986-06-20",59831.31,28992.04
"1986-06-23",59724.16,29007.96
"1986-06-24",60075.33,29013.26
"1986-06-25",60431,29018.57
"1986-06-26",60565.86,29023.87
"1986-06-27",60879.27,29029.18
"1986-06-30",61098.54,29045.09
"1986-07-01",61445.5,29045.09
"1986-07-02",61826.32,29045.09
"1986-07-03",61755.21,29045.09
"1986-07-07",60555.38,29045.09
"1986-07-08",59984.25,29045.09
"1986-07-09",60469.07,29045.09
"1986-07-10",60395.02,29045.09
"1986-07-11",60317.87,29045.09
"1986-07-14",59951.51,29045.09
"1986-07-15",59247.76,29045.09
"1986-07-16",59502.09,29045.09
"1986-07-17",59433.23,29045.09
"1986-07-18",59602.7,29045.09
"1986-07-21",59580.5,29045.09
"1986-07-22",59806.97,29045.09
"1986-07-23",59899.94,29045.09
"1986-07-24",59624.48,29045.09
"1986-07-25",59971.32,29045.09
"1986-07-28",59186.48,29045.09
"1986-07-29",59181.32,29045.09
"1986-07-30",59479.55,29045.09
"1986-07-31",59576.88,29045.09
"1986-08-01",59462.54,29046.8
"1986-08-04",59460.44,29051.94
"1986-08-05",59857.27,29053.65
"1986-08-06",59729.69,29055.36
"1986-08-07",59769.37,29057.07
"1986-08-08",60035.69,29058.78
"1986-08-11",60826.21,29063.92
"1986-08-12",61376.47,29065.63
"1986-08-13",61783.04,29067.34
"1986-08-14",62190.89,29069.05
"1986-08-15",62359.5,29070.76
"1986-08-18",62479.12,29075.9
"1986-08-19",62713.33,29077.61
"1986-08-20",63266.84,29079.32
"1986-08-21",63156.84,29081.03
"1986-08-22",62930.17,29082.74
"1986-08-25",62531.7,29087.88
"1986-08-26",63250.05,29089.59
"1986-08-27",63391.97,29091.3
"1986-08-28",63421.81,29093.01
"1986-08-29",63574.08,29094.72
"1986-09-02",63129.45,29106.98
"1986-09-03",62834.67,29111.41
"1986-09-04",63241.94,29115.83
"1986-09-05",62691.49,29120.25
"1986-09-08",62191.26,29133.51
"1986-09-09",62248.45,29137.93
"1986-09-10",62129.95,29142.35
"1986-09-11",60182.21,29146.77
"1986-09-12",59231.52,29151.19
"1986-09-15",59674.39,29164.46
"1986-09-16",59611.03,29168.88
"1986-09-17",60006.35,29173.3
"1986-09-18",60031.54,29177.72
"1986-09-19",59948.72,29182.14
"1986-09-22",60643.86,29195.4
"1986-09-23",60930.57,29199.82
"1986-09-24",61193.17,29204.24
"1986-09-25",60599.77,29208.66
"1986-09-26",60541.38,29213.09
"1986-09-29",60051.04,29226.35
"1986-09-30",60059.17,29230.77
"1986-10-01",60534.72,29231.62
"1986-10-02",60652.55,29232.48
"1986-10-03",60432.7,29233.34
"1986-10-06",60639.29,29235.9
"1986-10-07",60715.97,29236.76
"1986-10-08",60783.06,29237.61
"1986-10-09",60706.69,29238.47
"1986-10-10",60248.7,29239.33
"1986-10-13",60212.18,29241.89
"1986-10-14",59902.63,29242.75
"1986-10-15",60377.79,29243.6
"1986-10-16",60170.81,29244.46
"1986-10-17",60093.98,29245.32
"1986-10-20",59479.63,29247.88
"1986-10-21",59386.87,29248.74
"1986-10-22",59315.03,29249.59
"1986-10-23",60082.65,29250.45
"1986-10-24",60035.81,29251.3
"1986-10-27",59898.15,29253.87
"1986-10-28",59888.12,29254.73
"1986-10-29",60128.94,29255.58
"1986-10-30",60929.75,29256.44
"1986-10-31",60833.33,29257.29
"1986-11-03",61273.94,29259.95
"1986-11-04",61481.31,29260.83
"1986-11-05",61565.06,29261.72
"1986-11-06",61472.21,29262.6
"1986-11-07",61618.89,29263.48
"1986-11-10",61660.16,29266.14
"1986-11-11",62073.98,29267.02
"1986-11-12",61751.54,29267.9
"1986-11-13",61154.96,29268.79
"1986-11-14",61409.3,29269.67
"1986-11-17",61426.82,29272.33
"1986-11-18",60548.55,29273.21
"1986-11-19",60420.52,29274.09
"1986-11-20",61295.84,29274.98
"1986-11-21",62044.02,29275.86
"1986-11-24",62287.98,29278.51
"1986-11-25",62150.81,29279.4
"1986-11-26",62208.75,29280.28
"1986-11-28",62552.13,29282.05
"1986-12-01",62771.03,29284.68
"1986-12-02",63830.74,29285.53
"1986-12-03",63911.49,29286.39
"1986-12-04",63594.59,29287.24
"1986-12-05",63117.53,29288.1
"1986-12-08",63242.13,29290.66
"1986-12-09",62954.87,29291.52
"1986-12-10",63532.18,29292.38
"1986-12-11",63115.95,29293.23
"1986-12-12",63326.35,29294.09
"1986-12-15",63295.22,29296.65
"1986-12-16",63560.97,29297.51
"1986-12-17",62964.25,29298.37
"1986-12-18",62792.47,29299.22
"1986-12-19",63176.25,29300.08
"1986-12-22",62978.67,29302.64
"1986-12-23",62593.66,29303.5
"1986-12-24",63100.82,29304.36
"1986-12-26",63112.11,29306.07
"1986-12-29",62671.6,29308.63
"1986-12-30",62576.82,29309.49
"1986-12-31",62313.84,29310.34
"1987-01-02",62981.79,29322.32
"1987-01-05",64340.54,29340.29
"1987-01-06",64440.39,29346.28
"1987-01-07",65056.2,29352.27
"1987-01-08",65484.62,29358.26
"1987-01-09",65657.42,29364.25
"1987-01-12",66064.37,29382.22
"1987-01-13",66027.78,29388.21
"1987-01-14",66556.13,29394.2
"1987-01-15",67187.23,29400.19
"1987-01-16",67498.25,29406.18
"1987-01-19",67801.97,29424.15
"1987-01-20",67608.72,29430.14
"1987-01-21",67433.62,29436.13
"1987-01-22",68547.01,29442.12
"1987-01-23",67740.51,29448.1
"1987-01-26",67392.53,29466.07
"1987-01-27",68321.93,29472.06
"1987-01-28",68713.18,29478.05
"1987-01-29",68674.39,29484.04
"1987-01-30",68565.62,29490.03
"1987-02-02",69052.86,29503.6
"1987-02-03",68990.94,29507.39
"1987-02-04",69818.87,29511.18
"1987-02-05",70247.8,29514.97
"1987-02-06",70087.68,29518.76
"1987-02-09",69970.62,29530.13
"1987-02-10",69688.27,29533.91
"1987-02-11",69845.27,29537.7
"1987-02-12",69413.41,29541.49
"1987-02-13",69989.69,29545.28
"1987-02-17",70968.66,29560.44
"1987-02-18",70955.23,29564.23
"1987-02-19",71296.04,29568.02
"1987-02-20",71522.25,29571.81
